Date,AAPL,MSFT,^GSPC
2010-05-12,24.870285034179688,23.524330139160156,1171.6700439453125
2010-05-13,24.516334533691406,23.364517211914062,1157.43994140625
2010-05-14,24.085525512695312,23.11680793762207,1135.6800537109375
2010-05-17,24.123477935791016,23.124797821044922,1136.93994140625
2010-05-18,23.94698143005371,22.956235885620117,1120.800048828125
2010-05-19,23.565519332885742,22.667268753051758,1115.050048828125
2010-05-20,22.561553955078125,21.760265350341797,1071.5899658203125
2010-05-21,22.9942626953125,21.54353904724121,1087.68994140625
2010-05-24,23.41558265686035,21.086029052734375,1073.6500244140625
2010-05-25,23.269451141357422,20.925493240356445,1074.030029296875
2010-05-26,23.164119720458984,20.074663162231445,1067.949951171875
2010-05-27,24.040916442871094,20.86930274963379,1103.06005859375
2010-05-28,24.375896453857422,20.708770751953125,1089.4100341796875
2010-06-01,24.75071907043457,20.781009674072266,1070.7099609375
2010-06-02,25.046785354614258,21.238534927368164,1098.3800048828125
2010-06-03,24.96802520751953,21.559595108032227,1102.8299560546875
2010-06-04,24.288597106933594,20.70074462890625,1064.8800048828125
2010-06-07,23.812240600585938,20.29941177368164,1050.469970703125
2010-06-08,23.659456253051758,20.154935836791992,1062.0
2010-06-09,23.07776641845703,19.898080825805664,1055.68994140625
2010-06-10,23.771434783935547,20.06663703918457,1086.8399658203125
2010-06-11,24.056110382080078,20.596393585205078,1091.5999755859375
2010-06-14,24.129173278808594,20.467971801757812,1089.6300048828125
2010-06-15,24.64253807067871,21.334850311279297,1115.22998046875
2010-06-16,25.35992431640625,21.126157760620117,1114.6099853515625
2010-06-17,25.798320770263672,21.166292190551758,1116.0400390625
2010-06-18,26.00709342956543,21.22247886657715,1117.510009765625
2010-06-21,25.63701057434082,20.829174041748047,1113.199951171875
2010-06-22,25.986215591430664,20.684690475463867,1095.31005859375
2010-06-23,25.712923049926758,20.31546401977539,1092.0400390625
2010-06-24,25.525983810424805,20.06663703918457,1073.68994140625
2010-06-25,25.3077335357666,19.68938636779785,1076.760009765625
2010-06-28,25.459556579589844,19.512800216674805,1074.5699462890625
2010-06-29,24.308521270751953,18.710140228271484,1041.239990234375
2010-06-30,23.868223190307617,18.469335556030273,1030.7099609375
2010-07-01,23.578798294067383,18.58974266052246,1027.3699951171875
2010-07-02,23.432662963867188,18.678028106689453,1022.5800170898438
2010-07-06,23.59303092956543,19.11949348449707,1028.06005859375
2010-07-07,24.54575538635254,19.504776000976562,1060.27001953125
2010-07-08,24.49070930480957,19.593063354492188,1070.25
2010-07-09,24.635900497436523,19.480690002441406,1077.9599609375
2010-07-12,24.414798736572266,19.93018913269043,1078.75
2010-07-13,23.893836975097656,20.170988082885742,1095.3399658203125
2010-07-14,23.98208999633789,20.41981315612793,1095.1700439453125
2010-07-15,23.860626220703125,20.475997924804688,1096.47998046875
2010-07-16,23.71354866027832,19.97834587097168,1064.8800048828125
2010-07-19,23.303611755371094,20.251253128051758,1071.25
2010-07-20,23.902385711669922,20.451921463012695,1083.47998046875
2010-07-21,24.125383377075195,20.162961959838867,1069.5899658203125
2010-07-22,24.578962326049805,20.740875244140625,1093.6700439453125
2010-07-23,24.666263580322266,20.716798782348633,1102.6600341796875
2010-07-26,24.603639602661133,20.94957160949707,1115.010009765625
2010-07-27,25.05911636352539,20.997732162475586,1113.8399658203125
2010-07-28,24.763050079345703,20.829174041748047,1106.1300048828125
2010-07-29,24.492610931396484,20.893388748168945,1101.530029296875
2010-07-30,24.411008834838867,20.716798782348633,1101.5999755859375
2010-08-02,24.847509384155273,21.13418197631836,1125.8599853515625
2010-08-03,24.855098724365234,20.997732162475586,1120.4599609375
2010-08-04,24.954736709594727,20.6525821685791,1127.239990234375
2010-08-05,24.833274841308594,20.363630294799805,1125.81005859375
2010-08-06,24.68049430847168,20.508106231689453,1121.6400146484375
2010-08-09,24.8380126953125,20.556264877319336,1127.7900390625
2010-08-10,24.615966796875,20.122821807861328,1121.06005859375
2010-08-11,23.741069793701172,19.95427131652832,1089.469970703125
2010-08-12,23.89289665222168,19.657283782958984,1083.6099853515625
2010-08-13,23.637636184692383,19.58504295349121,1079.25
2010-08-16,23.499094009399414,19.665306091308594,1079.3800048828125
2010-08-17,23.90997314453125,19.93967056274414,1092.5400390625
2010-08-18,24.014358520507812,20.028432846069336,1094.1600341796875
2010-08-19,23.711647033691406,19.721790313720703,1075.6300048828125
2010-08-20,23.688875198364258,19.552335739135742,1071.68994140625
2010-08-23,23.32448959350586,19.592687606811523,1067.3599853515625
2010-08-24,22.76747703552246,19.399019241333008,1051.8699951171875
2010-08-25,23.048351287841797,19.44742774963379,1055.3299560546875
2010-08-26,22.800691604614258,19.22148895263672,1047.219970703125
2010-08-27,22.927839279174805,19.310251235961914,1064.5899658203125
2010-08-30,23.011343002319336,19.076234817504883,1048.9200439453125
2010-08-31,23.06828498840332,18.939054489135742,1049.3299560546875
2010-09-01,23.754352569580078,19.286043167114258,1080.2900390625
2010-09-02,23.928953170776367,19.31831932067871,1090.0999755859375
2010-09-03,24.55524253845215,19.600751876831055,1104.510009765625
2010-09-07,24.46414566040039,19.334457397460938,1091.8399658203125
2010-09-08,24.94904136657715,19.310251235961914,1098.8699951171875
2010-09-09,24.963274002075195,19.374801635742188,1104.1800537109375
2010-09-10,24.995546340942383,19.245695114135742,1109.550048828125
2010-09-13,25.34000015258789,20.262449264526367,1121.9000244140625
2010-09-14,25.436790466308594,20.197895050048828,1121.0999755859375
2010-09-15,25.641759872436523,20.270519256591797,1125.0699462890625
2010-09-16,26.244321823120117,20.43998146057129,1124.6600341796875
2010-09-17,26.130451202392578,20.351215362548828,1125.5899658203125
2010-09-20,26.876306533813477,20.520671844482422,1142.7099609375
2010-09-21,26.927547454833984,20.294723510742188,1139.780029296875
2010-09-22,27.30521583557129,19.85897445678711,1134.280029296875
2010-09-23,27.416244506835938,19.71372413635254,1124.8299560546875
2010-09-24,27.738866806030273,19.996152877807617,1148.6700439453125
2010-09-27,27.62879753112793,19.955808639526367,1142.1600341796875
2010-09-28,27.220760345458984,19.915464401245117,1147.699951171875
2010-09-29,27.26915740966797,19.77020263671875,1144.72998046875
2010-09-30,26.92564582824707,19.762144088745117,1141.199951171875
2010-10-01,26.808931350708008,19.67337417602539,1146.239990234375
2010-10-04,26.440746307373047,19.294111251831055,1137.030029296875
2010-10-05,27.418134689331055,19.649171829223633,1160.75
2010-10-06,27.441864013671875,19.71372413635254,1159.969970703125
2010-10-07,27.444717407226562,19.79442024230957,1158.06005859375
2010-10-08,27.904932022094727,19.826696395874023,1165.1500244140625
2010-10-11,28.0273380279541,19.842830657958984,1165.3199462890625
2010-10-12,28.329099655151367,20.03650665283203,1169.77001953125
2010-10-13,28.48093032836914,20.448043823242188,1178.0999755859375
2010-10-14,28.686843872070312,20.359281539916992,1173.81005859375
2010-10-15,29.86635398864746,20.60944175720215,1176.18994140625
2010-10-18,30.17569923400879,20.835386276245117,1184.7099609375
2010-10-19,29.368165969848633,20.254377365112305,1165.9000244140625
2010-10-20,29.46685218811035,20.423839569091797,1178.1700439453125
2010-10-21,29.371021270751953,20.51259994506836,1180.260009765625
2010-10-22,29.17649269104004,20.48031997680664,1183.0799560546875
2010-10-25,29.306489944458008,20.32700538635254,1185.6199951171875
2010-10-26,29.231529235839844,20.89992904663086,1185.6400146484375
2010-10-27,29.21065330505371,21.02097511291504,1182.449951171875
2010-10-28,28.964881896972656,21.206575393676758,1183.780029296875
2010-10-29,28.56064224243164,21.521284103393555,1183.260009765625
2010-11-01,28.864294052124023,21.747228622436523,1184.3800048828125
2010-11-02,29.355836868286133,22.102294921875,1193.5699462890625
2010-11-03,29.682252883911133,21.811784744262695,1197.9599609375
2010-11-04,30.201326370239258,21.90055274963379,1221.06005859375
2010-11-05,30.09315299987793,21.666534423828125,1225.8499755859375
2010-11-08,30.234535217285156,21.634258270263672,1223.25
2010-11-09,29.99350929260254,21.747228622436523,1213.4000244140625
2010-11-10,30.178546905517578,21.739164352416992,1218.7099609375
2010-11-11,30.047609329223633,21.529356002807617,1213.5400390625
2010-11-12,29.229633331298828,21.19850730895996,1199.2099609375
2010-11-15,29.135683059692383,21.142017364501953,1197.75
2010-11-16,28.618528366088867,20.955280303955078,1178.3399658203125
2010-11-17,28.515090942382812,20.760421752929688,1178.5899658203125
2010-11-18,29.267580032348633,20.979637145996094,1196.68994140625
2010-11-19,29.10626792907715,20.85785484313965,1199.72998046875
2010-11-22,29.73540496826172,20.89032745361328,1197.8399658203125
2010-11-23,29.29604721069336,20.395069122314453,1180.72998046875
2010-11-24,29.87204360961914,20.59804344177246,1198.3499755859375
2010-11-26,29.891019821166992,20.5006103515625,1189.4000244140625
2010-11-29,30.068477630615234,20.54932975769043,1187.760009765625
2010-11-30,29.52569007873535,20.50873565673828,1180.550048828125
2010-12-01,30.02387237548828,21.142017364501953,1206.0699462890625
2010-12-02,30.189937591552734,21.83214569091797,1221.530029296875
2010-12-03,30.122562408447266,21.937686920166016,1224.7099609375
2010-12-06,30.379730224609375,21.791536331176758,1223.1199951171875
2010-12-07,30.195627212524414,21.815900802612305,1223.75
2010-12-08,30.461326599121094,22.10818862915039,1228.280029296875
2010-12-09,30.342708587646484,21.986404418945312,1233.0
2010-12-10,30.41862678527832,22.19749641418457,1240.4000244140625
2010-12-13,30.523958206176758,22.124425888061523,1240.4599609375
2010-12-14,30.393007278442383,22.424833297729492,1241.5899658203125
2010-12-15,30.399646759033203,22.611570358276367,1235.22998046875
2010-12-16,30.484098434448242,22.725238800048828,1242.8699951171875
2010-12-17,30.423368453979492,22.652162551879883,1243.9100341796875
2010-12-20,30.575204849243164,22.579097747802734,1247.0799560546875
2010-12-21,30.764036178588867,22.790184020996094,1254.5999755859375
2010-12-22,30.855125427246094,22.887615203857422,1258.8399658203125
2010-12-23,30.707103729248047,22.97692108154297,1256.77001953125
2010-12-27,30.809585571289062,22.790184020996094,1257.5400390625
2010-12-28,30.88456153869629,22.741477966308594,1258.510009765625
2010-12-29,30.867464065551758,22.708999633789062,1259.780029296875
2010-12-30,30.712787628173828,22.611570358276367,1257.8800048828125
2010-12-31,30.608423233032227,22.66028594970703,1257.6400146484375
2011-01-03,31.273601531982422,22.717117309570312,1271.8699951171875
2011-01-04,31.436826705932617,22.806427001953125,1270.199951171875
2011-01-05,31.6939754486084,22.733354568481445,1276.56005859375
2011-01-06,31.66835594177246,23.39911460876465,1273.8499755859375
2011-01-07,31.895151138305664,23.22049903869629,1271.5
2011-01-10,32.49580764770508,22.91197395324707,1269.75
2011-01-11,32.41895294189453,22.822668075561523,1274.47998046875
2011-01-12,32.68275451660156,23.17991065979004,1285.9599609375
2011-01-13,32.80231857299805,22.887615203857422,1283.760009765625
2011-01-14,33.068023681640625,22.97692108154297,1293.239990234375
2011-01-18,32.32500457763672,23.26921272277832,1295.02001953125
2011-01-19,32.15325927734375,23.114946365356445,1281.9200439453125
2011-01-20,31.56871795654297,23.017518997192383,1280.260009765625
2011-01-21,31.003164291381836,22.74959945678711,1283.3499755859375
2011-01-24,32.0213623046875,23.041879653930664,1290.8399658203125
2011-01-25,32.396183013916016,23.098711013793945,1291.1800537109375
2011-01-26,32.62867736816406,23.36664390563965,1296.6300048828125
2011-01-27,32.567935943603516,23.439712524414062,1299.5400390625
2011-01-28,31.89324378967285,22.530378341674805,1276.3399658203125
2011-01-31,32.19880294799805,22.514141082763672,1286.1199951171875
2011-02-01,32.74065017700195,22.725238800048828,1307.5899658203125
2011-02-02,32.67325973510742,22.68464469909668,1304.030029296875
2011-02-03,32.58975601196289,22.44919204711914,1307.0999755859375
2011-02-04,32.88013458251953,22.546615600585938,1310.8699951171875
2011-02-07,33.390647888183594,22.895734786987305,1319.050048828125
2011-02-08,33.705692291259766,22.96068572998047,1324.5699462890625
2011-02-09,33.986568450927734,22.708999633789062,1320.8800048828125
2011-02-10,33.6430549621582,22.327404022216797,1321.8699951171875
2011-02-11,33.86226272583008,22.124425888061523,1329.1500244140625
2011-02-14,34.08335876464844,22.10818862915039,1332.3199462890625
2011-02-15,34.15169143676758,22.018346786499023,1328.010009765625
2011-02-16,34.45817947387695,22.067352294921875,1336.3199462890625
2011-02-17,33.999855041503906,22.2225284576416,1340.4300537109375
2011-02-18,33.2653923034668,22.100019454956055,1343.010009765625
2011-02-22,32.13142776489258,21.716171264648438,1315.43994140625
2011-02-23,32.51194381713867,21.716171264648438,1307.4000244140625
2011-02-24,32.53662872314453,21.863176345825195,1306.0999755859375
2011-02-25,33.03764724731445,21.683502197265625,1319.8800048828125
2011-02-28,33.516845703125,21.708003997802734,1327.219970703125
2011-03-01,33.14677810668945,21.364988327026367,1306.3299560546875
2011-03-02,33.413414001464844,21.299650192260742,1308.43994140625
2011-03-03,34.11941909790039,21.397655487060547,1330.969970703125
2011-03-04,34.161170959472656,21.193477630615234,1321.1500244140625
2011-03-07,33.72086715698242,21.005634307861328,1310.1300048828125
2011-03-08,33.75883102416992,21.160816192626953,1321.8199462890625
2011-03-09,33.446624755859375,21.144479751586914,1320.02001953125
2011-03-10,32.896263122558594,20.75246238708496,1295.1099853515625
2011-03-11,33.401084899902344,20.97296714782715,1304.280029296875
2011-03-14,33.550071716308594,20.981142044067383,1296.3900146484375
2011-03-15,32.77859115600586,20.73612403869629,1281.8699951171875
2011-03-16,31.31535530090332,20.246103286743164,1256.8800048828125
2011-03-17,31.75471305847168,20.237932205200195,1273.719970703125
2011-03-18,31.37799072265625,20.254274368286133,1279.2099609375
2011-03-21,32.196903228759766,20.687129974365234,1298.3800048828125
2011-03-22,32.377193450927734,20.662616729736328,1293.77001953125
2011-03-23,32.186458587646484,20.858631134033203,1297.5400390625
2011-03-24,32.73493957519531,21.079143524169922,1309.6600341796875
2011-03-25,33.35839080810547,20.92396354675293,1313.800048828125
2011-03-28,33.25400161743164,20.75246238708496,1310.18994140625
2011-03-29,33.303348541259766,20.817792892456055,1319.43994140625
2011-03-30,33.08224868774414,20.915800094604492,1328.260009765625
2011-03-31,33.07086944580078,20.73612403869629,1325.8299560546875
2011-04-01,32.6960334777832,20.809627532958984,1332.4100341796875
2011-04-04,32.376243591308594,20.866792678833008,1332.8699951171875
2011-04-05,32.15799331665039,21.054641723632812,1332.6300048828125
2011-04-06,32.07734298706055,21.35681915283203,1335.5400390625
2011-04-07,32.081138610839844,21.397655487060547,1333.510009765625
2011-04-08,31.7945556640625,21.291486740112305,1328.1700439453125
2011-04-11,31.39031219482422,21.21798324584961,1324.4599609375
2011-04-12,31.54214096069336,20.94029998779297,1314.1600341796875
2011-04-13,31.89609718322754,20.93213653564453,1314.4100341796875
2011-04-14,31.54404640197754,20.760623931884766,1314.52001953125
2011-04-15,31.073379516601562,20.71978759765625,1319.6800537109375
2011-04-18,31.489959716796875,20.482948303222656,1305.1400146484375
2011-04-19,32.060264587402344,20.540117263793945,1312.6199951171875
2011-04-20,32.49201583862305,21.038307189941406,1330.3599853515625
2011-04-21,33.27867889404297,20.84229850769043,1337.3800048828125
2011-04-25,33.49787902832031,20.915800094604492,1335.25
2011-04-26,33.252098083496094,21.389488220214844,1347.239990234375
2011-04-27,33.226478576660156,21.544660568237305,1355.6600341796875
2011-04-28,32.90385437011719,21.814170837402344,1360.47998046875
2011-04-29,33.22459030151367,21.16897964477539,1363.6099853515625
2011-05-02,32.859249114990234,20.956636428833008,1361.219970703125
2011-05-03,33.04145050048828,21.079143524169922,1356.6199951171875
2011-05-04,33.17144775390625,21.283323287963867,1347.3199462890625
2011-05-05,32.90385437011719,21.06280517578125,1335.0999755859375
2011-05-06,32.89531326293945,21.128141403198242,1340.199951171875
2011-05-09,32.98450469970703,21.09547996520996,1346.2900390625
2011-05-10,33.16006088256836,20.96480369567871,1357.1600341796875
2011-05-11,32.949398040771484,20.71162986755371,1342.0799560546875
2011-05-12,32.88676834106445,20.678951263427734,1348.6500244140625
2011-05-13,32.3107795715332,20.442110061645508,1337.77001953125
2011-05-16,31.62755584716797,20.06642723083496,1329.469970703125
2011-05-17,31.89705467224121,20.15685272216797,1328.97998046875
2011-05-18,32.25099182128906,20.296600341796875,1340.6800537109375
2011-05-19,32.31362533569336,20.32126235961914,1343.5999755859375
2011-05-20,31.809751510620117,20.13219451904297,1333.27001953125
2011-05-23,31.73192596435547,19.86913299560547,1317.3699951171875
2011-05-24,31.522216796875,19.852693557739258,1316.280029296875
2011-05-25,31.95777130126953,19.885578155517578,1320.469970703125
2011-05-26,31.78887367248535,20.2801570892334,1325.68994140625
2011-05-27,32.01755905151367,20.354150772094727,1331.0999755859375
2011-05-31,33.006324768066406,20.55965805053711,1345.199951171875
2011-06-01,32.78617858886719,20.082870483398438,1314.550048828125
2011-06-02,32.8421745300293,19.910236358642578,1312.93994140625
2011-06-03,32.58975601196289,19.6554012298584,1300.1600341796875
2011-06-06,32.07734298706055,19.737598419189453,1286.1700439453125
2011-06-07,31.50798797607422,19.778705596923828,1284.93994140625
2011-06-08,31.526960372924805,19.68006134033203,1279.56005859375
2011-06-09,31.455795288085938,19.696502685546875,1289.0
2011-06-10,30.92534828186035,19.490983963012695,1270.97998046875
2011-06-13,30.991769790649414,19.762264251708984,1271.8299560546875
2011-06-14,31.545949935913086,19.910236358642578,1287.8699951171875
2011-06-15,31.006004333496094,19.515649795532227,1265.4200439453125
2011-06-16,30.855125427246094,19.729379653930664,1267.6400146484375
2011-06-17,30.39015769958496,19.943119049072266,1271.5
2011-06-20,29.92138671875,20.115753173828125,1278.3599853515625
2011-06-21,30.868417739868164,20.354150772094727,1295.52001953125
2011-06-22,30.613157272338867,20.263717651367188,1287.1400146484375
2011-06-23,31.431127548217773,20.247278213500977,1283.5
2011-06-24,30.96804428100586,19.976001739501953,1268.449951171875
2011-06-27,31.50798797607422,20.71585464477539,1280.0999755859375
2011-06-28,31.81354331970215,21.209089279174805,1296.6700439453125
2011-06-29,31.697771072387695,21.06111717224121,1307.4100341796875
2011-06-30,31.852455139160156,21.373498916625977,1320.6400146484375
2011-07-01,32.57268142700195,21.389938354492188,1339.6700439453125
2011-07-05,33.15816116333008,21.398162841796875,1337.8800048828125
2011-07-06,33.379249572753906,21.644773483276367,1339.219970703125
2011-07-07,33.89548873901367,22.006486892700195,1353.219970703125
2011-07-08,34.1336555480957,22.129791259765625,1343.800048828125
2011-07-11,33.591819763183594,21.891393661499023,1319.489990234375
2011-07-12,33.56809616088867,21.817411422729492,1313.6400146484375
2011-07-13,33.97328186035156,21.891393661499023,1317.719970703125
2011-07-14,33.94956588745117,21.759862899780273,1308.8699951171875
2011-07-15,34.6280403137207,22.01470184326172,1316.1400146484375
2011-07-18,35.47068405151367,21.85851287841797,1305.43994140625
2011-07-19,35.760101318359375,22.639469146728516,1326.72998046875
2011-07-20,36.71377182006836,22.24488067626953,1325.8399658203125
2011-07-21,36.75077438354492,22.27775764465332,1343.800048828125
2011-07-22,37.32107925415039,22.631244659423828,1345.02001953125
2011-07-25,37.81452178955078,22.943626403808594,1337.4300537109375
2011-07-26,38.28044128417969,23.0833797454834,1331.93994140625
2011-07-27,37.25370407104492,22.466833114624023,1304.8900146484375
2011-07-28,37.180641174316406,22.787437438964844,1300.6700439453125
2011-07-29,37.05348205566406,22.524377822875977,1292.280029296875
2011-08-01,37.648460388183594,22.417512893676758,1286.93994140625
2011-08-02,36.904502868652344,22.031143188476562,1254.050048828125
2011-08-03,37.25181579589844,22.129791259765625,1260.3399658203125
2011-08-04,35.8094482421875,21.324174880981445,1200.0699462890625
2011-08-05,35.45360565185547,21.11043930053711,1199.3800048828125
2011-08-08,33.516845703125,20.123966217041016,1119.4599609375
2011-08-09,35.49061584472656,21.028230667114258,1172.530029296875
2011-08-10,34.51131820678711,19.89379119873047,1120.760009765625
2011-08-11,35.46120071411133,20.70763397216797,1172.6400146484375
2011-08-12,35.77339172363281,20.633647918701172,1178.81005859375
2011-08-15,36.382598876953125,20.97068977355957,1204.489990234375
2011-08-16,36.10456085205078,20.970691680908203,1192.760009765625
2011-08-17,36.100765228271484,20.887969970703125,1193.8900146484375
2011-08-18,34.73527145385742,20.408159255981445,1140.6500244140625
2011-08-19,33.784446716308594,19.895267486572266,1123.530029296875
2011-08-22,33.8233528137207,19.837360382080078,1123.8199462890625
2011-08-23,35.45170593261719,20.449522018432617,1162.3499755859375
2011-08-24,35.696533203125,20.598432540893555,1177.5999755859375
2011-08-25,35.46309280395508,20.325435638427734,1159.27001953125
2011-08-26,36.39873123168945,20.887969970703125,1176.800048828125
2011-08-29,37.005088806152344,21.376039505004883,1210.0799560546875
2011-08-30,37.00698471069336,21.698667526245117,1212.9200439453125
2011-08-31,36.5173454284668,22.004749298095703,1218.8900146484375
2011-09-01,36.15674591064453,21.682125091552734,1204.4200439453125
2011-09-02,35.494415283203125,21.34294891357422,1173.969970703125
2011-09-06,36.034339904785156,21.103052139282227,1165.239990234375
2011-09-07,36.43194580078125,21.508398056030273,1198.6199951171875
2011-09-08,36.451866149902344,21.690397262573242,1185.9000244140625
2011-09-09,35.81988525390625,21.293319702148438,1154.22998046875
2011-09-12,36.053314208984375,21.417404174804688,1162.27001953125
2011-09-13,36.49740982055664,21.541492462158203,1172.8699951171875
2011-09-14,36.9415168762207,21.922027587890625,1188.6800537109375
2011-09-15,37.288818359375,22.32737159729004,1209.1099853515625
2011-09-16,38.00431442260742,22.434919357299805,1216.010009765625
2011-09-19,39.060447692871094,22.50936508178711,1204.0899658203125
2011-09-20,39.233154296875,22.31910514831543,1202.0899658203125
2011-09-21,39.108848571777344,21.50012969970703,1166.760009765625
2011-09-22,38.129554748535156,20.730792999267578,1129.56005859375
2011-09-23,38.36488723754883,20.730792999267578,1136.4300537109375
2011-09-26,38.257659912109375,21.045141220092773,1162.949951171875
2011-09-27,37.886627197265625,21.235410690307617,1175.3800048828125
2011-09-28,37.67313003540039,21.160951614379883,1151.06005859375
2011-09-29,37.06203079223633,21.05341911315918,1160.4000244140625
2011-09-30,36.18427658081055,20.590160369873047,1131.4200439453125
2011-10-03,35.54659652709961,20.292348861694336,1099.22998046875
2011-10-04,35.34732437133789,20.962419509887695,1123.949951171875
2011-10-05,35.8929557800293,21.417404174804688,1144.030029296875
2011-10-06,35.8094482421875,21.789663314819336,1164.969970703125
2011-10-07,35.09111785888672,21.7152099609375,1155.4599609375
